id_src;opr_name;opr_nick;inn;bdpn_code;name_brand
11333;ФГУП "Госкорпорация по ОрВД";ФГУП "Госкорпорация по ОрВД";7734135124;;
11334;ООО "СТИС Инжинеринг";ООО "СТИС Инжинеринг";7734231090;;
11335;ООО "Телеком сервис Т";ООО "Телеком сервис Т";7734236387;;
11336;ООО "СТЭК.КОМ";ООО "СТЭК.КОМ";7734255830;;
11337;ООО "Компания "Домоком";ООО "Компания "Домоком";7734350160;;
11338;ООО "Дальняя Связь";ООО "Дальняя Связь";7734361589;;
11339;ООО "Институт телевидения и радиовещания";ООО "Институт телевидения и радиовещания";7734436820;;
11340;ООО "ИнжиНэт";ООО "ИнжиНэт";7734440960;;
11341;ООО "Квидекс-Телеком";ООО "Квидекс-Телеком";7734501250;;
11342;ООО «Офис Телеком»;ООО «Офис Телеком»;7734543652;;
11343;ООО "Дальняя связь";ООО "Дальняя связь";7734555175;;
11344;ООО "Фора телеком";ООО "Фора телеком";7734619573;;
11345;ИП Жукова Светлана Германовна;ИП Жукова Светлана Германовна;773465038165;;
11346;ООО "Оптимал Коммьюникейшн";ООО "Оптимал Коммьюникейшн";7734698871;;
11347;ООО ФИРМА "ТЕЛЕКОР";ООО ФИРМА "ТЕЛЕКОР";7735006347;;
11348;ООО "КОМПНЕТ";ООО "КОМПНЕТ";7735104182;;
11349;ООО "СПЕЙСТЕЛ";ООО "СПЕЙСТЕЛ";7735140543;;
11350;ООО "ДАТАПЛЭНЕТ";ООО "ДАТАПЛЭНЕТ";7735143350;;
11351;ООО "Бизнес-Связь";ООО "Бизнес-Связь";7735500620;;
11352;ООО "ЮТЭКС-ТЕЛЕКОМ";ООО "ЮТЭКС-ТЕЛЕКОМ";7735504575;;
11353;ООО «Оберон» (ИНН 7735563595);ООО «Оберон» (ИНН 7735563595);7735563595;;
11354;РГУ нефти и газа (НИУ) имени И.М. Губкина;РГУ нефти и газа (НИУ) имени И.М. Губкина;7736093127;;
11355;ООО "КОМПАКТ-Р";ООО "КОМПАКТ-Р";7736149059;;
11356;ЗАО "Конкорд Лтд";ЗАО "Конкорд Лтд";7736160704;;
11357;ООО "Центр технического обслуживания профсоюзов";ООО "Центр технического обслуживания профсоюзов";7736191460;;
11358;АО "ИСКРАТЕЛЕКОМ";АО "ИСКРАТЕЛЕКОМ";7736196490;;
11359;ООО "Сетел";ООО "Сетел";7736222460;;
11360;ООО "Оптима Коммуникейшенс";ООО "Оптима Коммуникейшенс";7736239418;;
11361;ООО "СИНТОНИК";ООО "СИНТОНИК";7736260018;;
11362;ООО "Сбербанк-Телеком";ООО "Сбербанк-Телеком";7736264044;50=mSBERTEL;
11363;ООО "НОРД плюс";ООО "НОРД плюс";7736550616;;
11364;ООО "Инжиниринговый центр ФосАгро";ООО "Инжиниринговый центр ФосАгро";7736581195;;
11365;ЗАО "Единая Сетевая Компания";ЗАО "Единая Сетевая Компания";7736651639;;
11366;ООО "Столичная Телекоммуникационная Компания";ООО "Столичная Телекоммуникационная Компания";7736656394;;
11367;ООО "АВК-СИСТЕМС";ООО "АВК-СИСТЕМС";7737128894;;
11368;ООО "Газпром телеком";ООО "Газпром телеком";7740000020;41=mGASPROM;
11369;ПАО "Мобильные ТелеСистемы";ПАО "Мобильные ТелеСистемы";7740000076;1=mMTS;
11370;ООО "КВАДРО-ТЕЛЕКОМ М";ООО "КВАДРО-ТЕЛЕКОМ М";7743003981;;
11371;АО "БИГ Телеком";АО "БИГ Телеком";7743054859;;
11372;ООО "Авелаком Ритейл";ООО "Авелаком Ритейл";7743131550;;
11373;ООО "Альфа Онлайн";ООО "Альфа Онлайн";7743170051;;
11374;ООО "Голд Телеком";ООО "Голд Телеком";7743172669;;
11375;ООО "РУКОМТЕХ";ООО "РУКОМТЕХ";7743193605;;
11376;ООО "Авелаком Бизнес";ООО "Авелаком Бизнес";7743195070;;
11377;ООО "Т-МОБ";ООО "Т-МОБ";7743200179;62=mTINKOFF;
11378;ООО "ТЕХНО-ПРО";ООО "ТЕХНО-ПРО";7743250613;;
11379;ООО "СвязьИнвест";ООО "СвязьИнвест";7743294794;;
11380;ООО "Транзитек";ООО "Транзитек";7743314793;;
11381;ООО "СПИДНЕТ 24";ООО "СПИДНЕТ 24";7743344533;;
11382;АО "АМТЕЛ-СВЯЗЬ";АО "АМТЕЛ-СВЯЗЬ";7743530434;;
11383;ООО "ПромБизнесАльянс";ООО "ПромБизнесАльянс";7743560894;;
11384;ООО "Мабетел";ООО "Мабетел";7743602544;;
11385;ООО "Интелнэт Коммуникации";ООО "Интелнэт Коммуникации";7743620180;;
11386;ООО "Эльком";ООО "Эльком";7743705420;;
11387;ООО "Норникель Спутник";ООО "Норникель Спутник";7743773042;;
11388;ООО "ТК ТЕЛ";ООО "ТК ТЕЛ";7743794123;;
11389;ООО "Т2 Мобайл";ООО "Т2 Мобайл";7743895280;3=mTELE2,10=mTELE2,20=mTELE2,39=mTELE2;
11390;ООО "ГК "ИнтерЛогика"";ООО "ГК "ИнтерЛогика"";7751029750;;
11391;Санкт-Петербургский университет;Санкт-Петербургский университет;7801002274;;
11392;ООО "МИРАН";ООО "МИРАН";7801149990;;
11393;ООО "ТЕКОМ";ООО "ТЕКОМ";7801170102;;
11394;ООО "Мастер Ай-Ти";ООО "Мастер Ай-Ти";7801194600;;
11395;ООО "СМЕДИА";ООО "СМЕДИА";7801324899;;
11396;ООО "Старт";ООО "Старт";7801333131;;
11397;ООО "АЙХОУМ" ;ООО "АЙХОУМ" ;7708740453;;
11398;ООО "Управляющая компания "Территория успеха"";ООО "Управляющая компания "Территория успеха"";7801403117;;
11399;ООО "Сенатор Телеком";ООО "Сенатор Телеком";7801413676;;
11400;ООО "Войс";ООО "Войс";7801505969;;
11401;ООО "Бизнес-Трейд";ООО "Бизнес-Трейд";7801590844;;
11402;Акционерное общество "Север телеком";Акционерное общество "Север телеком";7801651230;;
11403;ООО "Сервис Телеком"(7801689730);ООО "Сервис Телеком"(7801689730);7801689730;;
11404;АО "ЭлектронТелеком";АО "ЭлектронТелеком";7802184161;;
11405;ЗАО "ОнНет комьюникейшнс";ЗАО "ОнНет комьюникейшнс";7802201145;;
11406;ООО "Санкт-Петербургские компьютерные сети";ООО "Санкт-Петербургские компьютерные сети";7802308113;;
11407;ИП Рощин Илья Леонидович;ИП Рощин Илья Леонидович;780230955510;;
11408;ПАО "МРСК Северо-Запада";ПАО "МРСК Северо-Запада";7802312751;;
11409;ООО "Невалинк";ООО "Невалинк";7802319940;;
11410;ООО "ЕТелеком";ООО "ЕТелеком";7802487790;;
11411;ООО "ПТФ" (ИНН 7802594898);ООО "ПТФ" (ИНН 7802594898);7802594898;;
11412;ООО "Комлинк Корп";ООО "Комлинк Корп";7802719650;;
11413;ООО "СИСЗ";ООО "СИСЗ";7802739776;;
11414;ООО "ПТФ" (ИНН 7802775407);ООО "ПТФ" (ИНН 7802775407);7802775407;;
11415;ООО "Элител Телеком Групп";ООО "Элител Телеком Групп";7802829204;;
11416;ООО "Элител Сервис";ООО "Элител Сервис";7802851048;;
11417;ООО "ВиаАйПи";ООО "ВиаАйПи";7802920485;;
11418;ООО "СТС";ООО "СТС";7804008281;;
11419;ООО "П.А.К.Т.";ООО "П.А.К.Т.";7804164876;;
11420;ООО "РИМ";ООО "РИМ";7804270433;;
11421;ООО "КрымТелеком";ООО "КрымТелеком";7804547011;;
11422;ООО "СВЯЗЬ-ИНВЕСТ СЕВЕРО-ЗАПАД";ООО "СВЯЗЬ-ИНВЕСТ СЕВЕРО-ЗАПАД";7804582947;;
11423;ООО "Эксплан";ООО "Эксплан";7804614596;;
11424;АО "Кировтелеком";АО "Кировтелеком";7805067201;;
11425;АО "ТК "Конвей Плюс";АО "ТК "Конвей Плюс";7805128038;;
11426;ООО "Лемур Телеком";ООО "Лемур Телеком";7805344462;;
11427;ООО "Ситирит-Телеком";ООО "Ситирит-Телеком";7805355626;;
11428;ООО "ВМСити";ООО "ВМСити";7805573624;;
11429;ООО "Омикрон";ООО "Омикрон";7805668361;;
11430;ООО "Хоризон";ООО "Хоризон";7805725436;;
11431;ООО "Битрейт";ООО "Битрейт";7805786799;;
11432;АО "ВМБ-СЕРВИС";АО "ВМБ-СЕРВИС";7806052423;;
11433;ООО "ЮНИС";ООО "ЮНИС";7806311220;;
11434;ООО "ИНФОТЕХ";ООО "ИНФОТЕХ";7806326642;;
11435;АО "Северный пресс";АО "Северный пресс";7806337732;;
11436;ООО "Комплексные системы безопасности";ООО "Комплексные системы безопасности";7806413077;;
11437;ООО "Н-Регион";ООО "Н-Регион";7806503147;;
11438;ООО "Лайф Нет";ООО "Лайф Нет";7806575350;;
11439;ООО "БЕНЕСТАР ЛИНК";ООО "БЕНЕСТАР ЛИНК";7806578576;;
11440;ООО "БиСиЛайн";ООО "БиСиЛайн";7806599791;;
11441;ЗАО "Метроком";ЗАО "Метроком";7809001184;;
11442;АО "ТЕЛСИ";АО "ТЕЛСИ";7809029535;;
11443;ООО "Чайка Телеком Петербург";ООО "Чайка Телеком Петербург";7810032973;;
11444;ООО "Управляющая компания "Петербургская Недвижимость";ООО "Управляющая компания "Петербургская Недвижимость";7810152759;;
11445;ЗАО "Компания "ИНВЭКО";ЗАО "Компания "ИНВЭКО";7810165042;;
11446;ЗАО "Фьючерс Телеком";ЗАО "Фьючерс Телеком";7810173702;;
11447;ООО "ОБИТ";ООО "ОБИТ";7810204213;4=mOBIT;
11448;ГУ "ГПА обсерватория Российской Академии наук";ГУ "ГПА обсерватория Российской Академии наук";7810207327;;
11449;ООО "РИЦ-Инфо";ООО "РИЦ-Инфо";7810214451;;
11450;ООО "ТелеГлобал";ООО "ТелеГлобал";7810259766;;
11451;ООО "КТВ";ООО "КТВ";7810307307;;
11452;ООО "Облафон";ООО "Облафон";7810402053;;
11453;ООО "Сервис Телеком"(7810452953);ООО "Сервис Телеком"(7810452953);7810452953;;
11454;ООО "ПлазаТелеком";ООО "ПлазаТелеком";7810476866;;
11455;ООО "Комфортел";ООО "Комфортел";7810524485;;
11456;ООО "УНИТЕЛ ПЛЮС";ООО "УНИТЕЛ ПЛЮС";7810734933;;
11457;ООО "Аврора Телеком";ООО "Аврора Телеком";7810833282;;
11458;ООО "Телвио";ООО "Телвио";7810835427;;
11459;ООО "БАРС-2";ООО "БАРС-2";7811074302;;
11460;ООО "Фишнет Коммюникейшнз";ООО "Фишнет Коммюникейшнз";7811149131;;
11461;ООО "Теорема Телеком";ООО "Теорема Телеком";7811152127;;
11462;ООО "Киберфон";ООО "Киберфон";7811209648;;
11463;ООО "ТЕЛЕСТОР";ООО "ТЕЛЕСТОР";7811212947;;
11464;ООО "Юнет Коммуникейшн";ООО "Юнет Коммуникейшн";7811325323;;
11465;ООО "СП Лайн";ООО "СП Лайн";7811358801;;
11466;ООО "ЭК "Арго-Сервис";ООО "ЭК "Арго-Сервис";7811375691;;
11467;ООО "Грант-Телеком";ООО "Грант-Телеком";7811416556;;
11468;ООО "ТелеСтар";ООО "ТелеСтар";7811476065;;
11469;ПАО "МегаФон";ПАО "МегаФон";7812014560;2=mMEGAFON;
11470;ФБУ "Администрация "Волго-Балт";ФБУ "Администрация "Волго-Балт";7812024833;;
11471;Университет ИТМО;Университет ИТМО;7813045547;;
11472;ООО "Центр международной торговли и научно-технического сотрудничества";ООО "Центр международной торговли и научно-технического сотрудничества";7813109141;;
11473;ООО "Вестком";ООО "Вестком";7813149112;;
11474;ООО "Аванти";ООО "Аванти";7813185505;;
11475;ООО "Деловая связь";ООО "Деловая связь";7813220816;;
11476;ООО "Интеграл Сервис";ООО "Интеграл Сервис";7813238517;;
11477;ООО "ТЕЛЕКОМ ФАЙВ";ООО "ТЕЛЕКОМ ФАЙВ";7813246081;;
11478;ООО "Смарт Хоум";ООО "Смарт Хоум";7813324244;;
11479;ООО "ГТК";ООО "ГТК";7813412204;;
11480;ООО "БФА-Телеком";ООО "БФА-Телеком";7813412719;;
